n_lines,mean_angle,std_angle,mean_abs_angle,mean_length,max_length,left_count,right_count,balance_lr,center_bottom,center_error,vanishing_x,vanishing_error,confidence,omega_true,oracle_confidence,frame_ts_ns
45.0,0.25601646304130554,0.619567334651947,0.5164815187454224,101.48025512695312,257.1089172363281,21.0,24.0,0.06666666666666667,324.3432218309859,0.013572568221830927,229.89889526367188,-0.2815659523010254,1.0,-0.3542391987371869,0.55,1779451158088856261
47.0,0.2019871175289154,0.5889402627944946,0.4646346867084503,99.70662689208984,254.8921356201172,22.0,25.0,0.06382978723404255,323.8097748815166,0.011905546504739383,226.4020538330078,-0.2924935817718506,1.0,-0.3463424672136685,0.55,1779451158121573672
47.0,0.16976015269756317,0.6000991463661194,0.46243804693222046,96.06253051757812,241.35037231445312,23.0,24.0,0.02127659574468085,322.1923076923077,0.006850961538461498,355.84393310546875,0.11201229095458984,1.0,-0.32992635650646085,0.55,1779451158155019658
53.0,0.17137959599494934,0.6288111209869385,0.4930865466594696,95.52033233642578,257.8003234863281,29.0,24.0,-0.09433962264150944,324.701270541692,0.01469147044278749,317.397216796875,-0.008133697509765624,1.0,-0.3118941287229405,0.55,1779451158187282095
55.0,0.16217964887619019,0.5810226798057556,0.44331440329551697,88.87811279296875,265.6011962890625,29.0,26.0,-0.05454545454545454,319.9691615452151,-9.637017120276426e-05,337.40667724609375,0.054395866394042966,1.0,-0.32981335075420015,0.55,1779451158220820756
46.0,0.08686435967683792,0.5721612572669983,0.4316275715827942,98.84627532958984,270.0,22.0,24.0,0.043478260869565216,326.7438549582513,0.021074546744535284,228.0865020751953,-0.28722968101501467,1.0,-0.3123228707547506,0.75,1779451158254669169
45.0,0.1683240681886673,0.6184747815132141,0.5004236102104187,101.24729919433594,277.80029296875,21.0,24.0,0.06666666666666667,319.56193438914033,-0.0013689550339364587,229.32130432128906,-0.2833709239959717,1.0,-0.31146769396644086,0.55,1779451158288244747
50.0,0.14297528564929962,0.575594961643219,0.4436676800251007,93.69943237304688,282.80029296875,21.0,29.0,0.16,297.9964678178964,-0.0687610380690737,228.62969970703125,-0.28553218841552735,1.0,-0.33763832945406624,0.55,1779451158321570901
56.0,0.17444515228271484,0.5225319266319275,0.42253509163856506,85.9312515258789,290.0,23.0,33.0,0.17857142857142858,298.18773408239696,-0.06816333099250951,231.07249450683594,-0.2778984546661377,1.0,-0.32021268930373165,0.41250000000000003,1779451158354262650
58.0,0.21317195892333984,0.5586943626403809,0.446396142244339,88.58748626708984,261.33502197265625,26.0,32.0,0.10344827586206896,318.39719626168227,-0.005008761682242913,219.93948364257812,-0.31268911361694335,1.0,-0.2733863913382487,0.55,1779451158387329333
55.0,0.24206523597240448,0.5756052732467651,0.48210883140563965,91.60157775878906,259.12353515625,25.0,30.0,0.09090909090909091,320.4102097902098,0.0012819055944056855,228.9970703125,-0.2843841552734375,1.0,-0.2820271076284736,0.55,1779451158421570627
52.0,0.2218197137117386,0.5397157669067383,0.4515664279460907,88.18833923339844,253.05532836914062,20.0,32.0,0.23076923076923078,319.84935897435895,-0.00047075320512828255,229.6374053955078,-0.2823831081390381,1.0,-0.2777368635842,0.41250000000000003,1779451158453958144
50.0,0.22051581740379333,0.5689858198165894,0.4894510507583618,97.18286895751953,262.2403564453125,21.0,29.0,0.16,316.834962406015,-0.00989074248120314,229.61366271972656,-0.2824573040008545,1.0,-0.3270067905014318,0.41250000000000003,1779451158486539240
55.0,0.2565643787384033,0.54694002866745,0.47330737113952637,98.23799896240234,272.85345458984375,23.0,32.0,0.16363636363636364,335.40742397137745,0.048148199910554544,369.727783203125,0.15539932250976562,1.0,-0.2504394456717003,0.55,1779451158554216024
53.0,0.27079489827156067,0.518049955368042,0.4509136378765106,95.16482543945312,287.0627136230469,22.0,31.0,0.16981132075471697,317.21884735202497,-0.008691102024921982,366.57122802734375,0.14553508758544922,1.0,-0.3219073743906143,1.0,1779451158587047292
47.0,0.17408443987369537,0.5817384719848633,0.4576438069343567,104.40851593017578,330.65087890625,22.0,25.0,0.06382978723404255,417.5948858833474,0.3049840183854606,267.84527587890625,-0.16298351287841797,1.0,-0.27825219536361523,0.55,1779451158620765611
47.0,0.23976045846939087,0.6016075611114502,0.5226212739944458,109.10052490234375,292.0616455078125,20.0,27.0,0.14893617021276595,313.3611111111111,-0.020746527777777857,230.9532012939453,-0.2782712459564209,1.0,-0.2544249818860971,1.0,1779451158653433511
48.0,0.19717533886432648,0.5889702439308167,0.49852022528648376,97.7657470703125,290.6578674316406,22.0,26.0,0.08333333333333333,291.72822822822826,-0.08834928678678669,260.5048522949219,-0.18592233657836915,1.0,-0.2607150740996752,0.41250000000000003,1779451158687263631
45.0,0.21665340662002563,0.5996142625808716,0.5074269771575928,105.80155944824219,297.3919982910156,21.0,24.0,0.06666666666666667,286.4517469163446,-0.1048382908864232,231.16720581054688,-0.277602481842041,1.0,-0.31004268962114956,1.0,1779451158720578053
45.0,0.160141721367836,0.581681489944458,0.471658319234848,103.55351257324219,313.6701965332031,19.0,26.0,0.15555555555555556,244.98704481792717,-0.2344154849439776,345.21270751953125,0.07878971099853516,1.0,-0.2890241333935517,0.75,1779451158754019648
48.0,0.23972074687480927,0.5819579362869263,0.5036720633506775,104.164794921875,312.2579040527344,23.0,25.0,0.041666666666666664,291.1142126148705,-0.0902680855785297,288.41851806640625,-0.09869213104248047,1.0,-0.2788568339919756,0.75,1779451158787260398
47.0,0.16890788078308105,0.5525264143943787,0.43375980854034424,96.09170532226562,319.319580078125,22.0,25.0,0.06382978723404255,237.5813953488372,-0.25755813953488377,364.12420654296875,0.13788814544677735,1.0,-0.28748020019001375,0.75,1779451158822397357
39.0,0.24444739520549774,0.6093848943710327,0.5138758420944214,111.59066772460938,317.9072265625,19.0,20.0,0.02564102564102564,286.1614159512256,-0.10574557515242003,238.30856323242188,-0.25528573989868164,1.0,-0.2677971237922535,0.55,1779451158854959392
45.0,0.2025783509016037,0.5086352229118347,0.4226014018058777,101.57794189453125,322.81573486328125,21.0,24.0,0.06666666666666667,305.6754385964913,-0.04476425438596472,347.30828857421875,0.0853384017944336,1.0,-0.22567624980733286,0.5,1779451158921369732
47.0,0.14702989161014557,0.5732194185256958,0.4596950113773346,105.06583404541016,342.02484130859375,18.0,29.0,0.23404255319148937,327.4090909090909,0.023153409090908995,234.87527465820312,-0.26601476669311525,1.0,-0.25871309155844857,0.75,1779451158955183678
50.0,0.08543029427528381,0.5753681063652039,0.43193548917770386,103.52775573730469,342.02484130859375,23.0,27.0,0.08,362.5,0.1328125,234.25479125976562,-0.26795377731323244,1.0,-0.17662725692480422,0.41250000000000003,1779451158988421107
46.0,0.242777019739151,0.6112803816795349,0.526044487953186,100.8403091430664,342.02484130859375,16.0,30.0,0.30434782608695654,384.1702898550725,0.20053215579710154,233.13201904296875,-0.27146244049072266,1.0,-0.19903386070542875,1.0,1779451159020954451
44.0,0.11105744540691376,0.6554391384124756,0.5247481465339661,103.6075439453125,282.9911804199219,20.0,24.0,0.09090909090909091,407.4538914323087,0.2732934107259647,248.78916931152344,-0.22253384590148925,1.0,-0.20680968756242454,0.55,1779451159054050516
44.0,0.24058036506175995,0.6549903154373169,0.5973718166351318,106.64295196533203,290.8143615722656,20.0,24.0,0.09090909090909091,308.6009114583333,-0.035622151692708395,237.6146240234375,-0.25745429992675783,1.0,-0.1981826077895664,0.55,1779451159087533476
43.0,0.08783750981092453,0.66834956407547,0.5604721307754517,107.24488067626953,315.572509765625,20.0,23.0,0.06976744186046512,298.9,-0.06593750000000007,232.51588439941406,-0.27338786125183107,1.0,-0.1519049578603083,0.41250000000000003,1779451159120869301
39.0,0.07737962901592255,0.7018001675605774,0.6031705141067505,108.73634338378906,296.467529296875,20.0,19.0,-0.02564102564102564,286.60457334076966,-0.10436070831009481,232.44110107421875,-0.2736215591430664,1.0,-0.20528346167163217,0.75,1779451159154263193
40.0,0.2219715565443039,0.6851683855056763,0.6037467122077942,106.42236328125,312.0144348144531,20.0,20.0,0.0,274.5993827160494,-0.1418769290123457,238.93472290039062,-0.2533289909362793,1.0,-0.20782403505802005,0.55,1779451159187319338
40.0,0.24868342280387878,0.6503542065620422,0.5776759386062622,101.66900634765625,290.0827331542969,17.0,23.0,0.15,273.6875,-0.1447265625,232.61209106445312,-0.273087215423584,1.0,-0.17107765837837208,0.55,1779451159220490939
38.0,0.22533449530601501,0.6977718472480774,0.6450178027153015,107.40026092529297,307.7742614746094,21.0,17.0,-0.10526315789473684,279.8795044692679,-0.12537654853353786,231.7965850830078,-0.2756356716156006,1.0,-0.1468192075917996,0.55,1779451159253740936
36.0,0.1392451822757721,0.6826185584068298,0.5969444513320923,114.81387329101562,276.1756591796875,21.0,15.0,-0.16666666666666666,272.2171392872664,-0.14932143972729256,231.48959350585938,-0.2765950202941895,1.0,-0.2114849280053957,0.41250000000000003,1779451159287908845
31.0,0.19548778235912323,0.6797168850898743,0.5967113971710205,118.7609634399414,303.8321838378906,16.0,15.0,-0.03225806451612903,274.8735521235521,-0.14102014961389972,231.73141479492188,-0.27583932876586914,1.0,-0.17518992452579552,0.41250000000000003,1779451159321442658
37.0,0.12935306131839752,0.6597978472709656,0.5649980306625366,108.6927490234375,308.0584411621094,21.0,16.0,-0.13513513513513514,273.65199799434515,-0.1448375062676714,229.70669555664062,-0.282166576385498,1.0,-0.18993970018381134,0.41250000000000003,1779451159354517623
31.0,0.20975811779499054,0.7389258146286011,0.6573951244354248,113.729248046875,323.6788635253906,18.0,13.0,-0.16129032258064516,291.87593073593075,-0.0878877164502164,233.90158081054688,-0.269057559967041,1.0,-0.11251824714116253,0.55,1779451159387286847
33.0,0.1726408302783966,0.6889312863349915,0.6005062460899353,106.50516510009766,332.89788818359375,18.0,15.0,-0.09090909090909091,290.26550806480714,-0.0929202872974777,232.5103302001953,-0.27340521812438967,1.0,-0.10615526229418124,0.41250000000000003,1779451159420008715
31.0,0.19779138267040253,0.6919249892234802,0.6176999807357788,113.96222686767578,298.0738220214844,15.0,16.0,0.03225806451612903,264.32938024879616,-0.173970686722512,231.89166259765625,-0.27533855438232424,1.0,-0.1667498243650826,0.41250000000000003,1779451159552832834
34.0,0.21876923739910126,0.7273112535476685,0.6513035297393799,111.68274688720703,283.593017578125,18.0,16.0,-0.058823529411764705,291.07244766257253,-0.09039860105446085,233.85586547851562,-0.26920042037963865,1.0,-0.13137755469559453,1.0,1779451159587348016
32.0,0.11961212009191513,0.6800947189331055,0.5953412055969238,104.30899047851562,304.7950134277344,14.0,18.0,0.125,262.2172131147541,-0.18057120901639348,231.7047119140625,-0.2759227752685547,1.0,-0.09607806391604033,0.5,1779451159653791673
36.0,0.23074081540107727,0.6872599124908447,0.5837154984474182,99.7532958984375,307.61663818359375,19.0,17.0,-0.05555555555555555,282.16577540106954,-0.11823195187165769,230.86029052734375,-0.2785615921020508,1.0,-0.1004883996074156,0.55,1779451159754517689
32.0,0.1839236319065094,0.7484277486801147,0.6655294895172119,105.941650390625,291.34344482421875,17.0,15.0,-0.0625,287.7296037296037,-0.10084498834498845,232.11224365234375,-0.27464923858642576,1.0,-0.09907182693328395,0.55,1779451159787153812
30.0,0.26257044076919556,0.766897439956665,0.7197936177253723,115.03882598876953,275.726318359375,16.0,14.0,-0.06666666666666667,278.95174283401974,-0.12827580364368832,231.619140625,-0.276190185546875,1.0,-0.09857286552681892,1.0,1779451159820759748
30.0,0.16361919045448303,0.7268790006637573,0.6323105096817017,107.8580093383789,304.1397705078125,17.0,13.0,-0.13333333333333333,266.9193548387097,-0.16587701612903222,232.3377227783203,-0.273944616317749,1.0,-0.07115388584186473,0.75,1779451159854232877
28.0,0.1579301357269287,0.711192786693573,0.6176387667655945,120.70252990722656,316.8359069824219,16.0,12.0,-0.14285714285714285,265.67766608391605,-0.16975729348776233,230.09400939941406,-0.28095622062683107,1.0,-0.11299713803847009,0.75,1779451159887424814
36.0,0.2922622263431549,0.7890773415565491,0.6945566534996033,101.23055267333984,318.24676513671875,20.0,16.0,-0.1111111111111111,276.691008285681,-0.13534059910724688,230.71224975585938,-0.27902421951293943,1.0,-0.09567488914408659,1.0,1779451159920913003
34.0,0.14298392618265374,0.7798767402122597,0.6585023556049941,96.20816802978516,306.205810546875,20.0,14.0,-0.17647058823529413,275.18968095712864,-0.140032247008973,229.2154998779297,-0.28370156288146975,1.0,-0.06376907367650919,1.0,1779451159953505876
35.0,0.15083183348178864,0.7264167666435242,0.6077399253845215,100.82876586914062,316.8359069824219,20.0,15.0,-0.14285714285714285,266.0576923076923,-0.1685697115384615,230.5900421142578,-0.2794061183929443,1.0,-0.05873472400704215,1.0,1779451159988444368
29.0,-0.009580311365425587,0.6893115639686584,0.5796269178390503,111.03047180175781,311.19287109375,18.0,11.0,-0.2413793103448276,249.41789215686276,-0.22056908700980388,227.65142822265625,-0.2885892868041992,1.0,-0.0358269761657177,0.5,1779451160020199906
25.0,0.0075425569615882185,0.8637857474959257,0.7720757682718713,125.6489028930664,321.82293701171875,15.0,10.0,-0.2,259.1181633184971,-0.1902557396296965,229.95989990234375,-0.2813753128051758,1.0,-0.03471867906775748,1.0,1779451160053134449
28.0,0.19990109845631704,0.8007732516611287,0.6778117846162562,119.15716552734375,298.39739990234375,17.0,11.0,-0.21428571428571427,270.74337027167553,-0.15392696790101396,228.38421630859375,-0.2862993240356445,1.0,-0.05299586450335193,1.0,1779451160086467687
31.0,0.0548525409914041,0.7373627798260446,0.6171749365825598,112.87943267822266,250.3157958984375,19.0,12.0,-0.22580645161290322,256.7770721181652,-0.19757164963073368,227.39801025390625,-0.289381217956543,1.0,-0.026261467224256443,0.75,1779451160119774151
31.0,0.24423182798160495,0.6615686815489648,0.5679309177702264,92.87405395507812,250.89041137695312,18.0,13.0,-0.16129032258064516,246.6830985915493,-0.2291153169014084,227.0,-0.290625,1.0,-0.012265144338804893,0.75,1779451160153137365
34.0,0.1537535036128043,0.7259127691256507,0.5902748058712086,102.26818084716797,248.90158081054688,20.0,14.0,-0.17647058823529413,272.1983373823262,-0.14938019568023062,227.34893798828125,-0.2895345687866211,1.0,0.00882924182329961,1.0,1779451160187158947
35.0,0.20885111679618404,0.6935117713571907,0.599791651864696,104.9426040649414,231.04112243652344,21.0,14.0,-0.2,265.3205128205128,-0.17087339743589744,226.0,-0.29375,1.0,-1.2837210050168073,0.5,1779451160220127246
34.0,0.2896983617549929,0.7520268566899849,0.6748487239994166,101.84205627441406,282.5260925292969,19.0,15.0,-0.11764705882352941,263.971187805707,-0.17509003810716556,228.33444213867188,-0.2864548683166504,1.0,-1.2780003458713665,0.5,1779451160252831195
30.0,0.025522151961922646,0.8109322190284729,0.7280386686325073,113.53771209716797,306.6088562011719,17.0,13.0,-0.13333333333333333,236.70691277836693,-0.2602908975676034,228.62222290039062,-0.2855555534362793,1.0,-1.2583976222513447,0.5,1779451160320320093
36.0,0.08047740420457246,0.7185568388776151,0.575590413170621,105.53666687011719,301.62890625,25.0,11.0,-0.3888888888888889,235.9350367189037,-0.26270301025342596,226.0764923095703,-0.29351096153259276,1.0,0.013935612929870028,1.0,1779451160353941497
35.0,0.21978220562827144,0.7969281887147527,0.6800692684520439,103.18253326416016,309.433349609375,22.0,13.0,-0.2571428571428571,258.0741805023414,-0.19351818593018316,224.0245361328125,-0.29992332458496096,1.0,-0.009993484721458418,1.0,1779451160386805420
40.0,0.0720008870151477,0.7335876493691138,0.5656308344190827,94.90882110595703,273.3093566894531,26.0,14.0,-0.3,257.4849310094408,-0.1953595905954975,226.9081573486328,-0.29091200828552244,1.0,0.02714239781461672,1.0,1779451160421462862
41.0,0.10118944942951202,0.6659243106842041,0.5046555399894714,87.64205169677734,273.3093566894531,26.0,15.0,-0.2682926829268293,244.16212772734514,-0.23699335085204645,227.51185607910156,-0.28902544975280764,1.0,0.023419864670198215,1.0,1779451160453535506
30.0,0.12543568015098572,0.6986806988716125,0.6142913699150085,116.76528930664062,256.0078125,16.0,14.0,-0.06666666666666667,231.69758064516128,-0.275945060483871,224.9539794921875,-0.29701881408691405,1.0,-1.287949119162417,0.5,1779451160487126089
45.0,0.037251777946949005,0.6278191208839417,0.4755832552909851,88.18805694580078,315.572509765625,23.0,22.0,-0.022222222222222223,246.7009652278732,-0.22905948366289622,287.451171875,-0.101715087890625,1.0,0.07652765528683891,0.75,1779451160553312702
47.0,0.08237027376890182,0.6621221303939819,0.5069842338562012,88.6357192993164,236.51638793945312,28.0,19.0,-0.19148936170212766,240.29330310610794,-0.2490834277934127,248.06405639648438,-0.22479982376098634,1.0,0.050357121564705676,1.0,1779451160587983620
44.0,0.16507497429847717,0.7058343887329102,0.5737526416778564,95.39910125732422,240.0104217529297,26.0,18.0,-0.18181818181818182,253.4757120439324,-0.2078883998627113,225.3031005859375,-0.2959278106689453,1.0,-1.254550937778033,0.5,1779451160621185564
39.0,0.10875254124403,0.6516098976135254,0.5111229419708252,95.78984069824219,222.87440490722656,23.0,16.0,-0.1794871794871795,239.73899108138238,-0.2508156528706801,226.36473083496094,-0.29261021614074706,1.0,-1.2408366828918682,0.5,1779451160653120119
49.0,0.060961104929447174,0.6079071760177612,0.44874125719070435,94.6851806640625,312.0144348144531,31.0,18.0,-0.2653061224489796,242.75859208798298,-0.2413793997250532,260.77593994140625,-0.18507518768310546,1.0,0.1532586472982162,0.75,1779451160686495243
42.0,0.06188041716814041,0.6051045656204224,0.4689382016658783,96.97795867919922,310.6010437011719,26.0,16.0,-0.23809523809523808,227.45741023682197,-0.28919559300993136,227.52325439453125,-0.28898983001708983,1.0,0.10064061603879416,0.5,1779451160721061824
49.0,0.012639466673135757,0.5871029496192932,0.41558587551116943,84.6040267944336,251.87298583984375,28.0,21.0,-0.14285714285714285,249.79254955570747,-0.21939828263841415,329.6882629394531,0.030275821685791016,1.0,0.12410126134689567,0.75,1779451160753031381
44.0,0.10391080379486084,0.5687450170516968,0.4328309893608093,88.81265258789062,307.09283447265625,25.0,19.0,-0.13636363636363635,235.41386217948713,-0.26433168068910273,318.5951843261719,-0.004390048980712891,1.0,0.11363547174223773,0.5,1779451160787516306
45.0,0.15606173872947693,0.6071130633354187,0.47119441628456116,90.93474578857422,292.9095458984375,24.0,21.0,-0.06666666666666667,250.8621383002962,-0.21605581781157435,265.0820007324219,-0.17161874771118163,1.0,-1.26116971932787,0.5,1779451160820544921
45.0,0.15949755907058716,0.6245705485343933,0.5078754425048828,97.96905517578125,295.7363586425781,25.0,20.0,-0.1111111111111111,248.67144097222223,-0.22290174696180554,224.74588012695312,-0.2976691246032715,1.0,-1.2596702402677065,0.5,1779451160856682241
42.0,0.08577423542737961,0.5899163484573364,0.4497900605201721,95.67498779296875,244.80604553222656,24.0,18.0,-0.14285714285714285,235.6117712616537,-0.2637132148073322,305.2510070800781,-0.04609060287475586,1.0,-1.2431367515664993,0.5,1779451160888201393
49.0,0.11322911083698273,0.5676078796386719,0.4395533502101898,79.17850494384766,263.9109802246094,27.0,22.0,-0.10204081632653061,259.09652509652506,-0.1903233590733592,268.625,-0.160546875,0.9897313117980957,-1.228928391955699,0.5,1779451160919560482
46.0,0.11083023250102997,0.6065682172775269,0.4589843451976776,87.07691955566406,249.7779083251953,26.0,20.0,-0.13043478260869565,268.2918988223376,-0.161587816180195,291.07427978515625,-0.09039287567138672,1.0,-1.2287770303840941,0.5,1779451160955587389
46.0,0.08605993539094925,0.6544238924980164,0.4945452809333801,97.28563690185547,276.5230407714844,27.0,19.0,-0.17391304347826086,249.04874100689318,-0.22172268435345882,250.64541625976562,-0.21673307418823243,1.0,0.1694370832127694,1.0,1779451160988784693
46.0,0.10682015866041183,0.6140007376670837,0.45799490809440613,91.18226623535156,214.841796875,26.0,20.0,-0.13043478260869565,227.9752161587527,-0.28757744950389785,253.40492248535156,-0.20810961723327637,1.0,-1.2204053838764977,0.75,1779451161021721377
48.0,0.11236000061035156,0.6272085309028625,0.4721219837665558,87.31417083740234,231.5361785888672,25.0,23.0,-0.041666666666666664,241.98583945787894,-0.24379425169412833,223.67906188964844,-0.30100293159484864,1.0,0.16186189183521132,1.0,1779451161053545755
44.0,0.08832503855228424,0.578100323677063,0.4411560893058777,97.5608139038086,273.6950988769531,23.0,21.0,-0.045454545454545456,283.0468601755218,-0.11547856195149446,229.2616424560547,-0.2835573673248291,1.0,-1.2479798886789113,0.5,1779451161086596089
48.0,0.09469129890203476,0.6339612603187561,0.4644801616668701,83.6959457397461,258.44342041015625,24.0,24.0,0.0,287.40713155359845,-0.10185271389500486,228.98446655273438,-0.2844235420227051,1.0,-1.2461620933764002,0.75,1779451161119469097
45.0,0.17468711733818054,0.6206663250923157,0.4661615490913391,88.31002044677734,270.4847412109375,26.0,19.0,-0.15555555555555556,303.14841320215805,-0.05266120874325608,228.78134155273438,-0.28505830764770507,1.0,-1.231642256513603,0.5,1779451161156590946
46.0,0.14480404555797577,0.6162524223327637,0.49025899171829224,89.20917510986328,273.3093566894531,21.0,25.0,0.08695652173913043,261.8959899749374,-0.1815750313283207,232.07762145996094,-0.27475743293762206,1.0,-1.2235698808087117,0.75,1779451161187608185
40.0,0.22847513854503632,0.6234574317932129,0.5100468993186951,91.10401916503906,232.948486328125,21.0,19.0,-0.05,355.2,0.10999999999999996,225.58473205566406,-0.2950477123260498,1.0,-1.1974295399129404,0.5,1779451161219805658
49.0,0.10268866270780563,0.6122021079063416,0.465751051902771,81.52670288085938,218.52459716796875,25.0,24.0,-0.02040816326530612,235.09210526315792,-0.2653371710526315,228.61758422851562,-0.2855700492858887,1.0,0.21817888050076073,0.75,1779451161254488949
45.0,0.15495863556861877,0.645788848400116,0.5014059543609619,88.14906311035156,223.06277465820312,25.0,20.0,-0.1111111111111111,299.45652173913044,-0.06419836956521738,228.8323974609375,-0.2848987579345703,1.0,-1.219496508795165,1.0,1779451161287233970
44.0,0.21199823915958405,0.6145849823951721,0.5046882629394531,89.26494598388672,271.5621337890625,21.0,23.0,0.045454545454545456,231.5,-0.2765625,304.45562744140625,-0.04857616424560547,1.0,-1.229570309673418,0.5,1779451161319861301
36.0,0.10425583273172379,0.6547362804412842,0.4973660111427307,104.6521224975586,283.593017578125,18.0,18.0,0.0,228.25,-0.28671875,225.65110778808594,-0.29484028816223146,1.0,-1.2048198990370558,1.0,1779451161354223186
44.0,0.05982561409473419,0.6393676400184631,0.48161211609840393,90.25890350341797,246.10972595214844,22.0,22.0,0.0,228.27192982456143,-0.2866502192982455,323.37628173828125,0.010550880432128906,1.0,-1.1966754083745543,1.0,1779451161419952895
41.0,0.08647453784942627,0.6538668274879456,0.47794318199157715,88.78337097167969,267.91790771484375,22.0,19.0,-0.07317073170731707,291.75,-0.08828125,224.12838745117188,-0.29959878921508787,1.0,-1.2080118652945566,1.0,1779451161487130131
38.0,0.08436787657511997,0.6902845554313077,0.5102877485548809,92.47236633300781,243.8360137939453,21.0,17.0,-0.10526315789473684,290.21135118685334,-0.09308952754108332,237.52679443359375,-0.25772876739501954,1.0,-1.2060071579334581,0.75,1779451161553764602
47.0,0.11122976065416175,0.671531492478063,0.48930446356000945,87.0645751953125,261.6295166015625,24.0,23.0,-0.02127659574468085,292.75,-0.08515625,227.31040954589844,-0.2896549701690674,1.0,-1.2668840850918262,1.0,1779451161586737495
42.0,0.06382161378860474,0.6091260313987732,0.44275984168052673,90.49961853027344,223.98660278320312,24.0,18.0,-0.14285714285714285,224.34057971014494,-0.2989356884057971,322.6844482421875,0.008388900756835937,1.0,-1.2640484944033878,0.55,1779451161620250719
39.0,0.06958404928445816,0.591903567314148,0.4101410210132599,91.6221694946289,258.80108642578125,21.0,18.0,-0.07692307692307693,355.312,0.11035000000000003,228.1702117919922,-0.2869680881500244,1.0,-1.137203226871783,0.5,1779451161652784236
47.0,0.19129229404607875,0.611328502847078,0.4883812496741898,87.96927642822266,214.5530242919922,24.0,23.0,-0.02127659574468085,226.88062528267756,-0.29099804599163265,228.73617553710938,-0.2851994514465332,1.0,-1.2284211215050995,1.0,1779451161686182320
42.0,0.14101508344614544,0.6076195677413943,0.4467095020063268,91.80230712890625,233.34524536132812,24.0,18.0,-0.14285714285714285,223.1969696969697,-0.30250946969696973,234.48214721679688,-0.2672432899475098,1.0,-1.2644186163045317,0.55,1779451161720956366
42.0,0.06026888093535267,0.6287472101077012,0.4736271137400598,95.21659088134766,240.58470153808594,24.0,18.0,-0.14285714285714285,222.571914156225,-0.30446276826179686,227.09829711914062,-0.29031782150268554,1.0,-1.265750113258011,0.55,1779451161753951211
43.0,0.06977067013338314,0.6526066677755906,0.4725410117889258,91.7669448852539,231.25094604492188,24.0,19.0,-0.11627906976744186,220.09302469182623,-0.312209297838043,225.13882446289062,-0.2964411735534668,1.0,-1.1763339534858872,0.5,1779451161787475622
41.0,0.09297136563219424,0.6535595237097815,0.47950621240615593,93.80857849121094,262.6061706542969,25.0,16.0,-0.21951219512195122,286.22270889487874,-0.10555403470350395,313.45648193359375,-0.02044849395751953,1.0,-1.2657898916570491,1.0,1779451161820557916
50.0,0.13018047314623388,0.599025613053903,0.4603100922379831,85.14242553710938,237.76669311523438,26.0,24.0,-0.04,263.5628993170302,-0.17636593963428063,347.04376220703125,0.08451175689697266,1.0,-1.264800834420436,0.55,1779451161853230368
48.0,0.07595668586166981,0.6343355000973726,0.46945538550811294,93.0625,261.1972351074219,25.0,23.0,-0.041666666666666664,265.25,-0.17109375,309.583740234375,-0.032550811767578125,1.0,-1.226025549451825,1.0,1779451161886873123
45.0,0.061399612575769424,0.6468328833580017,0.5031039118766785,91.55494689941406,227.1387176513672,23.0,22.0,-0.022222222222222223,219.41732283464566,-0.3143208661417323,267.40155029296875,-0.16437015533447266,1.0,-1.2399306619616952,0.55,1779451161920641481
46.0,0.09197857199036333,0.6575966787581761,0.4950755648367797,95.09473419189453,236.35777282714844,23.0,23.0,0.0,219.43419148056245,-0.31426815162324234,308.6741027832031,-0.03539342880249023,1.0,-1.251312954089382,0.55,1779451161953544519
49.0,0.07174730286194143,0.70712630902705,0.5296567094618913,90.11089324951172,218.52459716796875,26.0,23.0,-0.061224489795918366,352.45238095238096,0.1014136904761905,252.99156188964844,-0.20940136909484863,1.0,-1.242731241083138,0.55,1779451161986998434
45.0,0.08370930780409327,0.7158831076644512,0.5651465824521769,94.11600494384766,251.76576232910156,21.0,24.0,0.06666666666666667,223.92035130224107,-0.30024890218049666,226.76727294921875,-0.2913522720336914,1.0,-1.2361102483940087,0.55,1779451162019608524
43.0,0.05573335589127365,0.6637142079152575,0.5044729282111472,97.9129867553711,277.9370422363281,22.0,21.0,-0.023255813953488372,227.30769230769232,-0.2896634615384615,235.51028442382812,-0.26403036117553713,1.0,-1.093154187765323,0.5,1779451162052775058
46.0,0.11797972023487091,0.5969350934028625,0.4757867753505707,91.2174301147461,289.2490234375,20.0,26.0,0.13043478260869565,218.88826655052264,-0.3159741670296167,225.91650390625,-0.29401092529296874,1.0,-1.2188487002021806,0.55,1779451162087425521
48.0,-0.035639822483062744,0.6212250590324402,0.4850744903087616,87.31734466552734,287.83502197265625,25.0,23.0,-0.041666666666666664,215.55786246411247,-0.3263816797996485,257.4446105957031,-0.19548559188842773,1.0,-1.0995055127122413,0.5,1779451162120027852
54.0,0.11461005359888077,0.62208092212677,0.4890657365322113,81.24469757080078,219.65882873535156,22.0,32.0,0.18518518518518517,241.81304112554113,-0.24433424648268395,332.6363525390625,0.039488601684570315,1.0,-1.1945959177642216,1.0,1779451162153473625
48.0,0.1579156368970871,0.6314423680305481,0.5202650427818298,85.83683013916016,258.7856140136719,24.0,24.0,0.0,247.30225225225226,-0.2271804617117117,257.32916259765625,-0.1958463668823242,1.0,-1.2203551426632353,0.55,1779451162186514348
